journey_date,cls,QUOTA_CODE,PSGN,dayofweek,month,is_weekend,cls_enc,quota_enc,lag1,lag2,lag3,lag7,lag14,lag30,rolling_7_mean,rolling_7_std
2024-05-17,SL,GN,1012,4,5,0,3,3,953.0,1076.0,1158.0,958.0,1070.0,1012.0,183.0,344.1230400113706
2024-05-17,3A,TQ,108,4,5,0,2,11,107.0,135.0,111.0,115.0,140.0,143.0,176.28571428571428,345.23987520066703
2024-05-17,2A,GN,174,4,5,0,1,3,173.0,207.0,185.0,203.0,187.0,201.0,188.42857142857144,343.1053565805792
2024-05-17,3A,PT,53,4,5,0,2,9,60.0,41.0,50.0,49.0,24.0,17.0,186.7142857142857,343.8132798897857
2024-05-17,3A,SS,41,4,5,0,2,10,60.0,53.0,59.0,39.0,55.0,72.0,195.0,339.2889623904684
2024-05-17,2A,PT,13,4,5,0,1,9,14.0,13.0,11.0,9.0,7.0,6.0,195.7142857142857,338.8370868552793
2024-05-17,2A,SS,33,4,5,0,1,10,24.0,20.0,27.0,28.0,30.0,36.0,198.7142857142857,336.93407579016423
2024-05-17,1A,GN,48,4,5,0,0,3,51.0,42.0,51.0,36.0,51.0,42.0,69.85714285714286,54.45312532025902
2024-05-17,3A,FT,1,4,5,0,2,2,2.0,1.0,1.0,1.0,1.0,1.0,54.85714285714285,56.92225274129501
2024-05-17,3A,GN,596,4,5,0,2,3,572.0,617.0,668.0,624.0,608.0,567.0,111.85714285714286,204.1963340933028
2024-05-17,3A,HP,2,4,5,0,2,5,1.0,2.0,2.0,4.0,2.0,2.0,103.42857142857144,207.87805491269785
2024-05-17,2A,TQ,43,4,5,0,1,11,41.0,51.0,45.0,40.0,34.0,39.0,100.71428571428572,208.6621785611989
2024-05-18,3A,SS,55,5,5,1,2,10,41.0,60.0,53.0,43.0,53.0,64.0,104.57142857142856,207.03530869786425
2024-05-18,SL,TQ,150,5,5,1,3,11,146.0,154.0,157.0,166.0,141.0,143.0,122.0,204.23842276450875
2024-05-18,SL,PT,72,5,5,1,3,9,72.0,72.0,72.0,72.0,72.0,69.0,125.0,203.17316095718496
2024-05-18,SL,OS,2,5,5,1,3,7,2.0,2.0,1.0,2.0,2.0,6.0,125.0,203.17316095718496
2024-05-18,SL,LD,7,5,5,1,3,6,5.0,9.0,6.0,9.0,8.0,4.0,44.0,52.185566331451895
2024-05-18,SL,HP,4,5,5,1,3,5,4.0,3.0,2.0,5.0,2.0,3.0,44.42857142857143,51.78435137780601
2024-05-18,SL,GN,988,5,5,1,3,3,1012.0,953.0,1076.0,1122.0,1002.0,1068.0,183.1428571428572,369.1388305102525
2024-05-18,3A,TQ,122,5,5,1,2,11,108.0,107.0,135.0,130.0,136.0,123.0,192.7142857142857,365.6914520401575
2024-05-18,3A,PT,65,5,5,1,2,9,53.0,60.0,41.0,51.0,48.0,25.0,179.42857142857142,369.3425948641087
2024-05-18,SL,SS,83,5,5,1,3,10,82.0,88.0,65.0,63.0,85.0,100.0,180.8571428571429,368.8768667958775
2024-05-18,3A,LD,2,5,5,1,2,6,6.0,1.0,1.0,1.0,1.0,1.0,181.42857142857144,368.556579619674
2024-05-18,3A,OS,2,5,5,1,2,7,2.0,4.0,2.0,2.0,2.0,2.0,181.0,368.7975957983829
2024-05-18,2A,GN,196,5,5,1,1,3,174.0,173.0,207.0,207.0,185.0,166.0,205.28571428571428,360.7079678843243
2024-05-18,2A,PT,22,5,5,1,1,9,13.0,14.0,13.0,16.0,15.0,8.0,62.57142857142857,63.60780125859859
2024-05-18,1A,GN,50,5,5,1,0,3,48.0,51.0,42.0,54.0,55.0,49.0,54.0,60.42902172522473
2024-05-18,2A,TQ,39,5,5,1,1,11,43.0,41.0,51.0,41.0,37.0,47.0,52.57142857142857,60.57462929549577
2024-05-18,3A,GN,665,5,5,1,2,3,596.0,572.0,617.0,587.0,620.0,606.0,126.0,215.53112690900943
2024-05-18,3A,HP,6,5,5,1,2,5,2.0,1.0,2.0,1.0,6.0,2.0,125.42857142857144,215.9072772765041
2024-05-18,2A,SS,28,5,5,1,1,10,33.0,24.0,20.0,21.0,35.0,51.0,129.85714285714286,213.25526845499124
2024-05-19,SL,FT,1,6,5,1,3,2,1.0,2.0,6.0,3.0,2.0,4.0,105.14285714285714,217.27358220411983
2024-05-19,SL,TQ,167,6,5,1,3,11,150.0,146.0,154.0,169.0,162.0,151.0,124.71428571428572,213.7316965151378
2024-05-19,SL,SS,93,6,5,1,3,10,83.0,82.0,88.0,71.0,86.0,91.0,129.71428571428572,212.0406519873936
2024-05-19,SL,PT,72,6,5,1,3,9,72.0,72.0,72.0,72.0,72.0,72.0,133.85714285714286,210.34054021311184
2024-05-19,SL,OS,6,6,5,1,3,7,2.0,2.0,2.0,2.0,4.0,2.0,49.0,56.071383075514085
2024-05-19,SL,LD,12,6,5,1,3,6,7.0,5.0,9.0,6.0,2.0,10.0,49.71428571428572,55.4007048261946
2024-05-19,SL,HP,3,6,5,1,3,5,4.0,4.0,3.0,3.0,5.0,2.0,45.57142857142857,57.88741124764034
2024-05-19,SL,GN,1095,6,5,1,3,3,988.0,1012.0,953.0,1148.0,1037.0,1160.0,186.57142857142856,357.56671039255474
2024-05-19,3A,TQ,120,6,5,1,2,11,122.0,108.0,107.0,116.0,148.0,144.0,182.57142857142856,358.20006381111443
2024-05-19,2A,GN,235,6,5,1,1,3,196.0,174.0,173.0,194.0,207.0,223.0,198.7142857142857,355.50092090162786
2024-05-19,3A,PT,66,6,5,1,2,9,65.0,53.0,60.0,57.0,37.0,21.0,197.7142857142857,355.9263567489378
2024-05-19,3A,SS,38,6,5,1,2,10,55.0,41.0,60.0,54.0,50.0,57.0,205.28571428571428,351.60665251846245
2024-05-19,2A,PT,24,6,5,1,1,9,22.0,13.0,14.0,12.0,9.0,20.0,207.42857142857144,350.2398497900447
2024-05-19,2A,SS,24,6,5,1,1,10,28.0,33.0,24.0,37.0,25.0,30.0,210.8571428571429,348.0270241286016
2024-05-19,1A,GN,59,6,5,1,0,3,50.0,48.0,51.0,49.0,29.0,50.0,76.85714285714286,61.87198766116896
2024-05-19,3A,GN,712,6,5,1,2,3,665.0,596.0,572.0,669.0,628.0,682.0,154.42857142857142,232.63767045404865
2024-05-19,3A,HP,2,6,5,1,2,5,6.0,2.0,1.0,2.0,4.0,2.0,127.28571428571428,238.0012004771663
2024-05-19,3A,OS,4,6,5,1,2,7,2.0,2.0,4.0,2.0,2.0,2.0,118.28571428571428,241.9081880147349
2024-05-19,2A,TQ,40,6,5,1,1,11,39.0,43.0,41.0,43.0,51.0,41.0,116.0,242.680173616774
2024-05-20,3A,TQ,119,0,5,0,2,11,120.0,122.0,108.0,129.0,131.0,145.0,130.0,239.1547616084632
2024-05-20,SL,SS,132,0,5,0,3,10,93.0,83.0,82.0,73.0,68.0,100.0,139.28571428571428,235.7722872361641
2024-05-20,SL,PT,72,0,5,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,142.42857142857142,234.527082404044
2024-05-20,SL,OS,2,0,5,0,3,7,6.0,2.0,2.0,3.0,2.0,2.0,48.285714285714285,47.450726322918165
2024-05-20,SL,LD,9,0,5,0,3,6,12.0,7.0,5.0,5.0,8.0,6.0,49.142857142857146,46.606253412432814
2024-05-20,SL,HP,4,0,5,0,3,5,3.0,4.0,4.0,3.0,4.0,4.0,49.285714285714285,46.43889995006855
2024-05-20,SL,GN,1203,0,5,0,3,3,1095.0,988.0,1012.0,1055.0,1058.0,1224.0,200.1428571428572,397.29226377711353
2024-05-20,SL,FT,3,0,5,0,3,2,1.0,1.0,2.0,1.0,1.0,1.0,183.1428571428572,403.7860112202299
2024-05-20,3A,SS,66,0,5,0,2,10,38.0,55.0,41.0,50.0,51.0,65.0,175.28571428571428,406.35932961100514
2024-05-20,SL,TQ,148,0,5,0,3,11,167.0,150.0,146.0,161.0,147.0,157.0,188.8571428571429,403.91394651642935
2024-05-20,3A,OS,2,0,5,0,2,7,4.0,2.0,2.0,4.0,2.0,1.0,188.57142857142856,404.0655298103924
2024-05-20,1A,GN,49,0,5,0,0,3,59.0,50.0,48.0,42.0,47.0,52.0,195.28571428571428,401.0214933083248
2024-05-20,2A,GN,205,0,5,0,1,3,235.0,196.0,174.0,200.0,156.0,219.0,228.42857142857144,391.9659241749037
2024-05-20,2A,PT,24,0,5,0,1,9,24.0,22.0,13.0,21.0,9.0,13.0,75.42857142857143,90.1902750538366
2024-05-20,3A,PT,66,0,5,0,2,9,66.0,65.0,53.0,66.0,39.0,47.0,84.71428571428571,84.41112542336504
2024-05-20,2A,TQ,43,0,5,0,1,11,40.0,39.0,43.0,34.0,42.0,45.0,85.0,84.2298442754564
2024-05-20,3A,GN,642,0,5,0,2,3,712.0,665.0,596.0,623.0,548.0,639.0,162.85714285714286,253.8178011694156
2024-05-20,3A,HP,2,0,5,0,2,5,2.0,6.0,2.0,2.0,2.0,2.0,162.57142857142858,254.02746383206912
2024-05-20,2A,SS,27,0,5,0,1,10,24.0,28.0,33.0,20.0,21.0,31.0,157.57142857142858,256.73582865328035
2024-05-21,SL,TQ,150,1,5,0,3,11,148.0,167.0,150.0,162.0,135.0,187.0,145.14285714285714,254.45852875693456
2024-05-21,SL,SS,101,1,5,0,3,10,132.0,93.0,83.0,86.0,69.0,88.0,160.57142857142858,249.1069764464386
2024-05-21,SL,PT,72,1,5,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,161.42857142857142,248.7373830253235
2024-05-21,SL,OS,2,1,5,0,3,7,2.0,6.0,2.0,2.0,2.0,4.0,156.0,252.2194811402709
2024-05-21,SL,LD,4,1,5,0,3,6,9.0,12.0,7.0,9.0,8.0,6.0,55.57142857142857,62.66274050518434
2024-05-21,SL,HP,4,1,5,0,3,5,4.0,3.0,4.0,6.0,3.0,3.0,55.85714285714285,62.38169756007937
2024-05-21,3A,TQ,120,1,5,0,2,11,119.0,120.0,122.0,111.0,129.0,129.0,69.42857142857143,64.59065242706079
2024-05-21,3A,SS,54,1,5,0,2,10,66.0,38.0,55.0,59.0,45.0,63.0,57.71428571428572,54.634281929076174
2024-05-21,SL,GN,1137,1,5,0,3,3,1203.0,1095.0,988.0,1158.0,1032.0,1255.0,210.7142857142857,439.7361763170111
2024-05-21,3A,OS,4,1,5,0,2,7,2.0,4.0,2.0,2.0,4.0,4.0,200.7142857142857,444.18979212558696
2024-05-21,1A,GN,54,1,5,0,0,3,49.0,59.0,50.0,51.0,39.0,58.0,207.42857142857144,441.0294234866344
2024-05-21,2A,GN,203,1,5,0,1,3,205.0,235.0,196.0,185.0,193.0,226.0,235.42857142857144,432.4707532087609
2024-05-21,2A,PT,24,1,5,0,1,9,24.0,24.0,22.0,11.0,9.0,15.0,238.28571428571428,430.749623441784
2024-05-21,3A,PT,66,1,5,0,2,9,66.0,66.0,65.0,50.0,40.0,51.0,230.7142857142857,433.651824349795
2024-05-21,2A,TQ,42,1,5,0,1,11,43.0,40.0,39.0,45.0,41.0,51.0,227.42857142857144,435.1922399518245
2024-05-21,3A,GN,674,1,5,0,2,3,642.0,712.0,665.0,668.0,639.0,673.0,147.28571428571428,227.86085979951068
2024-05-21,3A,HP,2,1,5,0,2,5,2.0,2.0,6.0,2.0,2.0,2.0,147.28571428571428,227.86085979951068
2024-05-21,2A,SS,34,1,5,0,1,10,27.0,24.0,28.0,27.0,24.0,29.0,144.14285714285714,229.58762203236705
2024-05-22,3A,SS,62,2,5,0,2,10,54.0,66.0,38.0,53.0,59.0,52.0,122.57142857142856,230.0100411886836
2024-05-22,SL,SS,106,2,5,0,3,10,101.0,132.0,93.0,65.0,106.0,90.0,133.57142857142858,226.3219367353061
2024-05-22,SL,PT,72,2,5,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,134.42857142857142,226.0345527737295
2024-05-22,SL,OS,4,2,5,0,3,7,2.0,2.0,6.0,1.0,6.0,5.0,128.57142857142858,229.30609611235064
2024-05-22,SL,LD,8,2,5,0,3,6,4.0,9.0,12.0,6.0,12.0,4.0,37.42857142857143,39.2592118398572
2024-05-22,SL,HP,4,2,5,0,3,5,4.0,4.0,3.0,2.0,8.0,4.0,37.71428571428572,38.96457487563754
2024-05-22,SL,GN,1077,2,5,0,3,3,1137.0,1203.0,1095.0,1076.0,1029.0,1113.0,196.28571428571428,416.61521587099867
2024-05-22,3A,TQ,124,2,5,0,2,11,120.0,119.0,120.0,135.0,145.0,134.0,205.7142857142857,413.59429166181536
2024-05-22,SL,TQ,145,2,5,0,3,11,150.0,148.0,167.0,157.0,149.0,157.0,212.7142857142857,411.9379865488317
2024-05-22,3A,PT,66,2,5,0,2,9,66.0,66.0,66.0,41.0,25.0,43.0,211.8571428571429,412.28567303567183
2024-05-22,3A,HP,2,2,5,0,2,5,2.0,2.0,2.0,2.0,2.0,1.0,211.8571428571429,412.28567303567183
2024-05-22,3A,OS,2,2,5,0,2,7,4.0,2.0,4.0,2.0,2.0,2.0,211.8571428571429,412.28567303567183
2024-05-22,2A,GN,215,2,5,0,1,3,203.0,205.0,235.0,207.0,182.0,168.0,78.14285714285714,81.38883742346877
2024-05-22,1A,GN,60,2,5,0,0,3,54.0,49.0,59.0,42.0,48.0,41.0,47.42857142857143,73.89149058554318
2024-05-22,2A,SS,26,2,5,0,1,10,34.0,27.0,24.0,20.0,39.0,32.0,42.85714285714285,73.54007653751731
2024-05-22,2A,TQ,44,2,5,0,1,11,42.0,43.0,40.0,51.0,39.0,48.0,48.57142857142857,71.357917437054
2024-05-22,3A,GN,611,2,5,0,2,3,674.0,642.0,712.0,617.0,610.0,620.0,144.28571428571428,243.4465816051623
2024-05-22,2A,PT,24,2,5,0,1,9,24.0,24.0,24.0,13.0,10.0,6.0,147.42857142857142,241.4372638615531
2024-05-23,3A,TQ,117,3,5,0,2,11,124.0,120.0,119.0,107.0,149.0,131.0,136.14285714285714,240.2501672364532
2024-05-23,SL,TQ,145,3,5,0,3,11,145.0,150.0,148.0,154.0,141.0,149.0,156.71428571428572,232.7994231706176
2024-05-23,SL,SS,57,3,5,0,3,10,106.0,101.0,132.0,88.0,81.0,74.0,164.14285714285714,229.7857179862948
2024-05-23,SL,PT,72,3,5,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,169.57142857142858,226.625871679044
2024-05-23,SL,LD,5,3,5,0,3,6,8.0,4.0,9.0,9.0,12.0,3.0,164.71428571428572,230.15264086088365
2024-05-23,SL,HP,4,3,5,0,3,5,4.0,4.0,4.0,3.0,5.0,5.0,69.0,57.951128835720986
2024-05-23,SL,GN,993,3,5,0,3,3,1077.0,1137.0,1203.0,953.0,992.0,1162.0,219.42857142857144,382.05316259340105
2024-05-23,3A,SS,57,3,5,0,2,10,62.0,54.0,66.0,60.0,54.0,64.0,210.57142857142856,385.338750167892
2024-05-23,3A,OS,2,3,5,0,2,7,2.0,4.0,2.0,4.0,2.0,2.0,190.1428571428572,393.10661343178936
2024-05-23,3A,HP,2,3,5,0,2,5,2.0,2.0,2.0,1.0,2.0,4.0,175.28571428571428,398.7416516516748
2024-05-23,3A,GN,640,3,5,0,2,3,611.0,674.0,642.0,572.0,556.0,603.0,252.28571428571428,426.54531384356505
2024-05-23,2A,TQ,39,3,5,0,1,11,44.0,42.0,43.0,41.0,34.0,43.0,257.42857142857144,423.3138540700265
2024-05-23,2A,SS,28,3,5,0,1,10,26.0,34.0,27.0,24.0,21.0,36.0,260.57142857142856,421.1950684828662
2024-05-23,2A,PT,24,3,5,0,1,9,24.0,24.0,24.0,14.0,6.0,10.0,110.14285714285714,221.901200666296
2024-05-23,2A,GN,200,3,5,0,1,3,215.0,203.0,205.0,173.0,223.0,228.0,132.0,223.8950647066632
2024-05-23,1A,GN,67,3,5,0,0,3,60.0,54.0,49.0,51.0,40.0,47.0,140.28571428571428,219.30854542228613
2024-05-23,3A,PT,66,3,5,0,2,9,66.0,66.0,66.0,60.0,23.0,38.0,149.42857142857142,213.8487449443801
2024-05-24,3A,TQ,118,4,5,0,2,11,117.0,124.0,120.0,108.0,115.0,132.0,78.85714285714286,67.73583141250884
2024-05-24,SL,GN,1078,4,5,0,3,3,993.0,1077.0,1137.0,1012.0,958.0,1036.0,214.42857142857144,349.59827285178784
2024-05-24,SL,HP,4,4,5,0,3,5,4.0,4.0,4.0,4.0,3.0,5.0,211.28571428571428,351.66732114586006
2024-05-24,SL,LD,7,4,5,0,3,6,5.0,8.0,4.0,5.0,7.0,13.0,208.57142857142856,353.4227200501119
2024-05-24,SL,TQ,150,4,5,0,3,11,145.0,145.0,150.0,146.0,156.0,151.0,198.57142857142856,354.1999704229516
2024-05-24,SL,PT,72,4,5,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,200.28571428571428,353.445759292576
2024-05-24,SL,SS,59,4,5,0,3,10,57.0,106.0,101.0,82.0,82.0,100.0,199.0,354.031542850823
2024-05-24,SL,OS,2,4,5,0,3,7,4.0,2.0,2.0,2.0,6.0,2.0,182.8571428571429,360.903231984896
2024-05-24,3A,PT,66,4,5,0,2,9,66.0,66.0,66.0,53.0,49.0,43.0,50.42857142857143,51.75215661483841
2024-05-24,3A,SS,57,4,5,0,2,10,57.0,62.0,54.0,41.0,39.0,48.0,58.0,47.5324450594998
2024-05-24,3A,HP,1,4,5,0,2,5,2.0,2.0,2.0,2.0,4.0,3.0,57.57142857142857,48.100094050012856
2024-05-24,3A,HO,23,4,5,0,2,4,1.0,4.0,1.0,4.0,2.0,2.0,37.0,32.8532088742395
2024-05-24,3A,GN,711,4,5,0,2,3,640.0,611.0,674.0,596.0,624.0,638.0,118.14285714285714,231.9377995436357
2024-05-24,2A,TQ,33,4,5,0,1,11,39.0,44.0,42.0,43.0,40.0,42.0,115.57142857142856,232.82672895156736
2024-05-24,2A,SS,29,4,5,0,1,10,28.0,26.0,34.0,33.0,28.0,34.0,119.0,231.08007270208503
2024-05-24,2A,PT,24,4,5,0,1,9,24.0,24.0,24.0,13.0,9.0,12.0,113.0,233.22092530474384
2024-05-24,2A,GN,233,4,5,0,1,3,200.0,215.0,203.0,174.0,203.0,207.0,133.42857142857142,233.7604594043938
2024-05-24,1A,GN,59,4,5,0,0,3,67.0,60.0,54.0,48.0,36.0,50.0,142.85714285714286,228.80736335137988
2024-05-25,3A,TQ,118,5,5,1,2,11,118.0,117.0,124.0,122.0,130.0,133.0,68.28571428571429,69.11033276753265
2024-05-25,SL,GN,1186,5,5,1,3,3,1078.0,993.0,1077.0,988.0,1122.0,1003.0,216.7142857142857,385.812007021432
2024-05-25,SL,HP,5,5,5,1,3,5,4.0,4.0,4.0,4.0,5.0,4.0,213.28571428571428,387.8697007525922
2024-05-25,SL,LD,9,5,5,1,3,6,7.0,5.0,8.0,7.0,9.0,4.0,210.8571428571429,389.3029790841707
2024-05-25,3A,PT,66,5,5,1,2,9,66.0,66.0,66.0,65.0,51.0,26.0,191.7142857142857,393.2008453219621
2024-05-25,SL,PT,72,5,5,1,3,9,72.0,72.0,72.0,72.0,72.0,72.0,201.7142857142857,388.4330548437386
2024-05-25,SL,SS,70,5,5,1,3,10,59.0,57.0,106.0,83.0,63.0,88.0,200.57142857142856,388.9069542289258
2024-05-25,3A,SS,49,5,5,1,2,10,57.0,57.0,62.0,55.0,43.0,54.0,191.8571428571429,391.7386154786679
2024-05-25,SL,OS,2,5,5,1,3,7,2.0,4.0,2.0,2.0,2.0,2.0,38.142857142857146,32.02826132981043
2024-05-25,SL,TQ,164,5,5,1,3,11,150.0,145.0,145.0,150.0,166.0,141.0,59.0,49.084960357877385
2024-05-25,3A,HO,4,5,5,1,2,4,23.0,1.0,4.0,6.0,2.0,2.0,61.285714285714285,46.56792274272586
2024-05-25,3A,HP,1,5,5,1,2,5,1.0,2.0,2.0,6.0,1.0,4.0,52.0,51.67204273106567
2024-05-25,3A,GN,748,5,5,1,2,3,711.0,640.0,611.0,665.0,587.0,586.0,143.28571428571428,255.46344440755573
2024-05-25,2A,TQ,40,5,5,1,1,11,33.0,39.0,44.0,39.0,41.0,44.0,139.57142857142858,257.0770683036897
2024-05-25,2A,SS,35,5,5,1,1,10,29.0,28.0,26.0,28.0,21.0,32.0,135.57142857142858,258.7881096849053
2024-05-25,2A,PT,24,5,5,1,1,9,24.0,24.0,24.0,22.0,16.0,6.0,138.71428571428572,257.02315997183143
2024-05-25,2A,GN,250,5,5,1,1,3,233.0,200.0,215.0,196.0,207.0,197.0,150.57142857142858,259.53282203660984
2024-05-25,1A,GN,70,5,5,1,0,3,59.0,67.0,60.0,50.0,54.0,33.0,155.71428571428572,256.9271714485883
2024-05-25,3A,OS,4,5,5,1,2,7,2.0,2.0,4.0,2.0,6.0,2.0,155.85714285714286,256.82706799935187
2024-05-26,SL,HP,4,6,5,1,3,5,5.0,4.0,4.0,3.0,3.0,6.0,55.0,80.7568366559001
2024-05-26,SL,FT,4,6,5,1,3,2,3.0,1.0,1.0,1.0,2.0,1.0,50.71428571428572,82.88689941866065
2024-05-26,SL,GN,1130,6,5,1,3,3,1186.0,1078.0,993.0,1095.0,1148.0,1079.0,216.0,435.5816035295041
2024-05-26,SL,LD,5,6,5,1,3,6,9.0,7.0,5.0,12.0,6.0,11.0,213.8571428571429,436.7189899586196
2024-05-26,3A,TQ,129,6,5,1,2,11,118.0,118.0,117.0,120.0,116.0,140.0,197.42857142857144,438.0398981610615
2024-05-26,SL,PT,72,6,5,1,3,9,72.0,72.0,72.0,72.0,72.0,72.0,199.28571428571428,437.3822562647448
2024-05-26,SL,TQ,165,6,5,1,3,11,164.0,150.0,145.0,167.0,169.0,156.0,222.42857142857144,429.4169912578601
2024-05-26,SL,SS,97,6,5,1,3,10,70.0,59.0,57.0,93.0,71.0,100.0,231.7142857142857,424.60754989586815
2024-05-26,SL,OS,2,6,5,1,3,7,2.0,2.0,4.0,2.0,2.0,2.0,231.57142857142856,424.6974833701668
2024-05-26,3A,SS,40,6,5,1,2,10,49.0,57.0,57.0,38.0,54.0,60.0,69.14285714285714,57.62646548080646
2024-05-26,2A,GN,286,6,5,1,1,3,250.0,233.0,200.0,235.0,194.0,192.0,103.57142857142856,82.38093861822668
2024-05-26,3A,OS,3,6,5,1,2,7,4.0,2.0,2.0,2.0,2.0,2.0,87.28571428571429,89.97168866874611
2024-05-26,1A,GN,82,6,5,1,0,3,70.0,59.0,67.0,59.0,49.0,46.0,87.0,90.03147597739184
2024-05-26,2A,OS,2,6,5,1,1,7,2.0,2.0,1.0,2.0,2.0,2.0,63.85714285714285,87.73146256509456
2024-05-26,2A,PT,24,6,5,1,1,9,24.0,24.0,24.0,24.0,12.0,7.0,57.285714285714285,88.90953133329317
2024-05-26,2A,SS,31,6,5,1,1,10,35.0,29.0,28.0,24.0,37.0,24.0,62.0,86.3268980870644
2024-05-26,3A,PT,66,6,5,1,2,9,66.0,66.0,66.0,66.0,57.0,24.0,64.42857142857143,86.13914546217326
2024-05-26,3A,GN,837,6,5,1,2,3,748.0,711.0,640.0,712.0,669.0,608.0,135.57142857142858,271.3926166662485
2024-05-26,3A,HO,2,6,5,1,2,4,4.0,23.0,1.0,2.0,1.0,1.0,135.57142857142858,271.3926166662485
2024-05-26,3A,HP,3,6,5,1,2,5,1.0,1.0,2.0,2.0,2.0,2.0,125.71428571428572,275.39469511092443
2024-05-26,2A,TQ,41,6,5,1,1,11,40.0,33.0,39.0,40.0,43.0,42.0,131.14285714285714,272.9129461760235
2024-05-27,3A,TQ,132,0,5,0,2,11,129.0,118.0,118.0,119.0,129.0,117.0,146.14285714285714,268.89863553108086
2024-05-27,SL,TQ,155,0,5,0,3,11,165.0,164.0,150.0,148.0,161.0,182.0,164.71428571428572,264.3947265521237
2024-05-27,SL,SS,70,0,5,0,3,10,97.0,70.0,59.0,132.0,73.0,84.0,169.14285714285714,262.7200211704665
2024-05-27,SL,PT,72,0,5,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,72.57142857142857,62.19554416746242
2024-05-27,SL,OS,2,0,5,0,3,7,2.0,2.0,2.0,6.0,2.0,2.0,72.28571428571429,62.56653601225245
2024-05-27,SL,LD,6,0,5,0,3,6,5.0,9.0,7.0,9.0,5.0,7.0,72.85714285714286,61.82078553213778
2024-05-27,SL,HP,2,0,5,0,3,5,4.0,5.0,4.0,4.0,3.0,5.0,67.71428571428571,66.34182764470059
2024-05-27,SL,GN,1104,0,5,0,3,3,1130.0,1186.0,1078.0,1203.0,1055.0,1108.0,210.7142857142857,409.869781876194
2024-05-27,3A,SS,40,0,5,0,2,10,40.0,49.0,57.0,66.0,50.0,60.0,192.8571428571429,414.8856985449651
2024-05-27,3A,PT,66,0,5,0,2,9,66.0,66.0,66.0,66.0,66.0,42.0,188.42857142857144,416.24266045295406
2024-05-27,3A,OS,4,0,5,0,2,7,3.0,4.0,2.0,4.0,2.0,2.0,178.57142857142858,420.2570075334297
2024-05-27,3A,HP,2,0,5,0,2,5,3.0,1.0,1.0,2.0,2.0,2.0,178.71428571428572,420.1871465135969
2024-05-27,3A,GN,757,0,5,0,2,3,837.0,748.0,711.0,642.0,623.0,585.0,297.57142857142856,476.7280346776552
2024-05-27,2A,TQ,42,0,5,0,1,11,41.0,40.0,33.0,43.0,34.0,44.0,302.85714285714283,473.12205210756855
2024-05-27,2A,SS,29,0,5,0,1,10,31.0,35.0,29.0,27.0,20.0,31.0,145.85714285714286,305.5772834987528
2024-05-27,2A,PT,24,0,5,0,1,9,24.0,24.0,24.0,24.0,21.0,8.0,143.57142857142858,306.5593238634571
2024-05-27,2A,GN,211,0,5,0,1,3,286.0,250.0,233.0,205.0,200.0,191.0,175.0,308.55199453792903
2024-05-27,1A,GN,70,0,5,0,0,3,82.0,70.0,59.0,49.0,42.0,43.0,186.28571428571428,302.5996884145327
2024-05-28,SL,FT,2,1,5,0,3,2,4.0,3.0,1.0,1.0,1.0,1.0,186.42857142857144,302.4989571017062
2024-05-28,SL,GN,1108,1,5,0,3,3,1104.0,1130.0,1186.0,1137.0,1158.0,1106.0,224.57142857142856,399.4879460604785
2024-05-28,SL,HP,4,1,5,0,3,5,2.0,4.0,5.0,4.0,6.0,3.0,219.0,402.7335761186719
2024-05-28,SL,TQ,132,1,5,0,3,11,155.0,165.0,164.0,150.0,162.0,147.0,236.7142857142857,395.7527486894296
2024-05-28,SL,PT,72,1,5,0,3,9,72.0,72.0,72.0,72.0,72.0,72.0,243.57142857142856,391.8494001283568
2024-05-28,SL,SS,50,1,5,0,3,10,70.0,97.0,70.0,101.0,86.0,82.0,212.7142857142857,396.4293607885758
2024-05-28,3A,TQ,125,1,5,0,2,11,132.0,129.0,118.0,120.0,111.0,152.0,219.8571428571429,394.12537284956704
2024-05-28,SL,LD,8,1,5,0,3,6,6.0,5.0,9.0,4.0,9.0,6.0,220.1428571428572,393.94349365166187
2024-05-28,3A,SS,53,1,5,0,2,10,40.0,40.0,49.0,54.0,59.0,48.0,68.14285714285714,58.69249972364943
2024-05-28,1A,GN,74,1,5,0,0,3,70.0,82.0,70.0,54.0,51.0,55.0,77.85714285714286,51.05039526922295
2024-05-28,3A,OS,3,1,5,0,2,7,4.0,3.0,4.0,2.0,4.0,4.0,56.285714285714285,44.50361141045206
2024-05-28,3A,HP,1,1,5,0,2,5,2.0,3.0,1.0,2.0,2.0,2.0,46.285714285714285,48.10306395548909
2024-05-28,3A,GN,785,1,5,0,2,3,757.0,837.0,748.0,674.0,668.0,696.0,144.42857142857142,274.1689607662034
2024-05-28,3A,FT,1,1,5,0,2,2,1.0,2.0,1.0,1.0,2.0,2.0,125.71428571428572,279.576295064345
2024-05-28,2A,TQ,44,1,5,0,1,11,42.0,41.0,40.0,42.0,45.0,47.0,130.85714285714286,277.3291838059549
2024-05-28,2A,SS,26,1,5,0,1,10,29.0,31.0,35.0,34.0,27.0,30.0,129.28571428571428,277.96025752237625
